bid_id,title,biz_div,title_len,tag,norm,llm,tfidf
R26BK01324572_000,2026년 울산기후위기대응교육센터 체험 프로그램 차량 임차 용역,servc,35,운송·차량임차,울산기후위기대응교육센터 체험 프로그램 차량 임차 용역,운송·차량임차,기타
R26BK01379244_000,대구형 서논구술형 평가 플랫폼에 활용할 GPU구매 사업,servc,30,IT시스템,대구형 서논구술형 평가 플랫폼에 활용할 GPU구매 사업,IT시스템,IT시스템
R26BK01533432_000,한국폴리텍대학 화성캠퍼스 기숙사 리모델링 공사 건설폐기물처리 용역,servc,36,폐기물처리,한국폴리텍대학 화성캠퍼스 기숙사 리모델링 공사 건설폐기물처리 용역,폐기물처리,폐기물처리
R26BK01485420_000,2026~2029년 IT서비스 운영 아웃소싱 용역,servc,27,IT시스템,IT서비스 운영 아웃소싱 용역,IT시스템,기타
R26BK01638973_000,한국형 그린버튼 플랫폼 서버 인프라 고도화 구축,servc,26,IT시스템,한국형 그린버튼 플랫폼 서버 인프라 고도화 구축,IT시스템,IT시스템
R26BK01444459_000,정보통신 회선망 고도화 사업(장기계속),servc,21,통신망,정보통신 회선망 고도화 사업 장기계속,통신망,통신망
R26BK01382335_000,2026년 클라우드 업무환경 유지관리,servc,20,IT시스템,클라우드 업무환경 유지관리,IT시스템,IT시스템
R26BK01357255_000,2026년 5급승진후보자 역량평가 과제개발 및 평가운영,servc,30,조사·연구,5급승진후보자 역량평가 과제개발 및 평가운영,조사·연구,조사·연구
R26BK01256904_000,2026년 국가재난안전교육원 정보시스템 유지관리,servc,26,IT시스템,국가재난안전교육원 정보시스템 유지관리,IT시스템,IT시스템
R26BK01586613_000,국립순천대학교 통합학사시스템(향림통) 3차 고도화 사업,servc,30,IT시스템,국립순천대학교 통합학사시스템 향림통 고도화 사업,IT시스템,IT시스템
R26BK01614114_000,2026년도 국회 보존기록물 정리·기술 사업,servc,24,조사·연구,도 국회 보존기록물 정리 기술 사업,IT시스템,기타
R26BK01576614_000,AI 기반 학습분석실 통합운영관리시스템 구축,servc,24,IT시스템,AI 기반 학습분석실 통합운영관리시스템 구축,IT시스템,IT시스템
R26BK01607284_000,일학습병행 훈련과정 개발·인정 시스템 AX 전환 기능 고도화 용역,servc,36,IT시스템,일학습병행 훈련과정 개발 인정 시스템 AX 전환 기능 고도화 용역,IT시스템,IT시스템
R26BK01392830_000,국가생물다양성 정보공유체계 운영 및 클라우드 이전,servc,27,IT시스템,국가생물다양성 정보공유체계 운영 및 클라우드 이전,IT시스템,IT시스템
R26BK01437740_000,2026년 소상공인 전통시장 지원사업 종합홍보 용역,servc,28,홍보·콘텐츠,소상공인 전통시장 지원사업 종합홍보 용역,홍보·콘텐츠,조사·연구
R26BK01403124_000,2026년도 한국사데이터베이스 DB구축 용역,servc,24,IT시스템,도 한국사데이터베이스 DB구축 용역,IT시스템,IT시스템
R26BK01525626_000,[긴급] 2026학년도 학교 실내환경 및 공기질 측정 용역,servc,32,기타,학년도 학교 실내환경 및 공기질 측정 용역,기타,기타
R26BK01634213_000,중대범죄수사청 형사사법정보시스템 구축 감리용역,servc,25,감리·컨설팅,중대범죄수사청 형사사법정보시스템 구축 감리용역,감리·컨설팅,감리·컨설팅
R26BK01480871_000,2026년도 이용자 수요기반 국가R&D분석서비스 고도화(R&D TAB),servc,39,IT시스템,도 이용자 수요기반 국가R D분석서비스 고도화 R D TAB,조사·연구,IT시스템
R26BK01376764_000,2026년 여성폭력 피해자 보호·지원시설 종사자 교육(화상·집체 등) 운영 용역,servc,44,기타,여성폭력 피해자 보호 지원시설 종사자 교육 화상 집체 등 운영 용역,기타,조사·연구
R26BK01495089_000,화학물질 관리를 위한 사회경제성분석 표준화 연구(V),servc,29,조사·연구,화학물질 관리를 위한 사회경제성분석 표준화 연구 V,조사·연구,조사·연구
R26BK01301623_000,보건의료연구자원정보센터 정보관리·분석실 인프라 운영 및 유지관리,servc,35,IT시스템,보건의료연구자원정보센터 정보관리 분석실 인프라 운영 및 유지관리,IT시스템,IT시스템
R26BK01372266_000,장애인삶 패널조사(2026년) 조사용역,servc,21,조사·연구,장애인삶 패널조사 조사용역,조사·연구,조사·연구
R26BK01432795_000,2026 하이러닝 수업콘텐츠 제작,servc,18,홍보·콘텐츠,하이러닝 수업콘텐츠 제작,홍보·콘텐츠,홍보·콘텐츠
R26BK01393258_000,2026 아트코리아랩 예술기술 융합 테스트베드 기획 및 운영 용역,servc,36,행사·전시대행,아트코리아랩 예술기술 융합 테스트베드 기획 및 운영 용역,행사·전시대행,행사·전시대행
R26BK01358498_000,AI(인공지능) 기반 신고접수시스템 기능 고도화 용역,servc,29,IT시스템,AI 인공지능 기반 신고접수시스템 기능 고도화 용역,IT시스템,IT시스템
R26BK01351474_000,시 대표 홈페이지 전면 개편 용역,servc,18,IT시스템,시 대표 홈페이지 전면 개편 용역,IT시스템,IT시스템
R26BK01474167_000,인터넷 의사중계 위탁운영 및 고화질(FHD) 서비스를 위한 관련장비 증설 사업,servc,43,IT시스템,인터넷 의사중계 위탁운영 및 고화질 FHD 서비스를 위한 관련장비 증설 사업,IT시스템,IT시스템
R26BK01263003_000,2026년 경찰청 도시교통정보센터 시스템 유지관리 용역,servc,30,IT시스템,경찰청 도시교통정보센터 시스템 유지관리 용역,IT시스템,IT시스템
R26BK01441409_000,지역 배출 및 대기질 평가 체계(L-NEAS) 운영 및 기술지원 체계 개선 연구(2026년),servc,51,조사·연구,지역 배출 및 대기질 평가 체계 L NEAS 운영 및 기술지원 체계 개선 연구,조사·연구,조사·연구
R26BK01501328_000,2026 월드 크리에이터 페스티벌 운영,servc,21,홍보·콘텐츠,월드 크리에이터 페스티벌 운영,행사·전시대행,행사·전시대행
R26BK01511810_000,양평군 대표 누리집(홈페이지) 고도화 사업,servc,23,IT시스템,양평군 대표 누리집 홈페이지 고도화 사업,IT시스템,IT시스템
R26BK01256238_000,2026년 교과용도서 수정 보완 사업 계약,servc,23,조사·연구,교과용도서 수정 보완 사업 계약,기타,기타
R26BK01330554_000,2026년 우주항공청 온라인 채널(SNS) 제작˙운영 및 홍보지원 용역,servc,39,홍보·콘텐츠,우주항공청 온라인 채널 SNS 제작 운영 및 홍보지원 용역,홍보·콘텐츠,홍보·콘텐츠
R26BK01551094_000,완전자율 네트워크 R&D 사전기획 연구용역,servc,23,조사·연구,완전자율 네트워크 R D 사전기획 연구용역,조사·연구,조사·연구
R26BK01475475_000,금융권 확정일자 정보 연계 시스템 3차 구축,servc,24,IT시스템,금융권 확정일자 정보 연계 시스템 구축,IT시스템,IT시스템
R26BK01563789_000,전국 출입국·외국인관서 노후 네트워크 인프라 개선(2차) 사업,servc,34,IT시스템,전국 출입국 외국인관서 노후 네트워크 인프라 개선 사업,통신망,IT시스템
R26BK01606534_000,소량핵물질 계량관리시스템 유지관리 용역,servc,21,IT시스템,소량핵물질 계량관리시스템 유지관리 용역,IT시스템,IT시스템
R26BK01458590_000,2027학년도 나이스 기반 고입전형 프로그램 기능개선 및 GIS 공간정보 현행화 사업(긴급),servc,51,IT시스템,학년도 나이스 기반 고입전형 프로그램 기능개선 및 GIS 공간정보 현행화 사업,IT시스템,IT시스템
R26BK01367132_000,2026년 전국 토양오염원 및 토양오염 이력정보 구축,servc,29,조사·연구,전국 토양오염원 및 토양오염 이력정보 구축,조사·연구,기타
R26BK01284769_000,2026년도 재난안전통신망 A사업구역 운영 및 유지관리,servc,30,IT시스템,도 재난안전통신망 A사업구역 운영 및 유지관리,통신망,IT시스템
R26BK01482238_000,국도77호선 파주 낙하IC교A2+1.820~낙하IC교A2+2.320 등 3개소 포장도 보수공사 건설폐기물처리용역,servc,62,폐기물처리,국도77호선 파주 낙하IC교A2 1 820 낙하IC교A2 2 320 등 3개소 포장도 보수공사 건설폐기물처리용역,폐기물처리,폐기물처리
R26BK01303302_000,2026년도 K-BDS 전산인프라 및 기반시설 통합 유지보수,servc,33,IT시스템,도 K BDS 전산인프라 및 기반시설 통합 유지보수,기타,IT시스템
R26BK01438891_000,경기친환경농업연구센터 건물종합관리 용역,servc,21,기타,경기친환경농업연구센터 건물종합관리 용역,기타,기타
R26BK01482980_000,「2026년도 지역이음 프로젝트」 성과 점검 및 FGD 조사,servc,33,조사·연구,도 지역이음 프로젝트 성과 점검 및 FGD 조사,기타,조사·연구
R26BK01357300_000,환경위성(GEMS) 자료 산출 알고리즘 개선 및 현업화(Ⅲ) - 현업산출 알고리즘(L2) 중심으로 -,servc,56,조사·연구,환경위성 GEMS 자료 산출 알고리즘 개선 및 현업화 Ⅲ 현업산출 알고리즘 L2 중심으로,기타,조사·연구
R25BK01236359_000,2026년 정보시스템 통합 유지관리 및 운영,servc,24,IT시스템,정보시스템 통합 유지관리 및 운영,기타,IT시스템
R26BK01637958_000,원주교도소 신축 건물 이전 이사용역,servc,19,기타,원주교도소 신축 건물 이전 이사용역,기타,기타
R26BK01584154_000,2026년 대한민국 소상공인대회 행사운영 용역,servc,25,행사·전시대행,대한민국 소상공인대회 행사운영 용역,기타,행사·전시대행
R26BK01298453_000,미래기술 융합을 통한 앙상블모델 성능향상 및 확률정보 개선,servc,32,조사·연구,미래기술 융합을 통한 앙상블모델 성능향상 및 확률정보 개선,기타,조사·연구
R26BK01432571_000,2026 아트코리아랩 AI-예술 중장기 전략 및 로드맵 수립 연구용역,servc,38,조사·연구,아트코리아랩 AI 예술 중장기 전략 및 로드맵 수립 연구용역,기타,조사·연구
R26BK01504494_000,방산품 설계·유지보수 데이터 자산화 및 지능형 분석·설계 지원 기술 개발 용역,servc,43,IT시스템,방산품 설계 유지보수 데이터 자산화 및 지능형 분석 설계 지원 기술 개발 용역,기타,IT시스템
R26BK01636117_000,강원 데이터안심구역 시스템 고도화 용역,servc,21,IT시스템,강원 데이터안심구역 시스템 고도화 용역,기타,IT시스템
R26BK01448452_000,공공조달관리사 교육과정 교육영상 개선 및 유지관리 용역,servc,30,홍보·콘텐츠,공공조달관리사 교육과정 교육영상 개선 및 유지관리 용역,기타,IT시스템
R26BK01297922_000,아태지역 사이버보안 국제 컨퍼런스 개최,servc,21,행사·전시대행,아태지역 사이버보안 국제 컨퍼런스 개최,기타,행사·전시대행
R26BK01604682_000,몽골 중요 유적 3D 촬영 및 디지털 콘텐츠 구축 용역,servc,30,IT시스템,몽골 중요 유적 3D 촬영 및 디지털 콘텐츠 구축 용역,기타,홍보·콘텐츠
R26BK01575310_000,2026년 국민 양형체험 프로그램(동영상) 제작,servc,26,홍보·콘텐츠,국민 양형체험 프로그램 동영상 제작,기타,홍보·콘텐츠
R26BK01533493_000,2026년 공연안전지원센터 홈페이지 유지보수 및 위탁운영 용역,servc,34,IT시스템,공연안전지원센터 홈페이지 유지보수 및 위탁운영 용역,기타,IT시스템
R26BK01554246_000,행정정보 공동이용 구축·운영 감리 및 개인정보 영향평가 사업,servc,33,감리·컨설팅,행정정보 공동이용 구축 운영 감리 및 개인정보 영향평가 사업,기타,감리·컨설팅
R26BK01492219_000,2026년 세계유산 관련 국제세미나(가제) 개최,servc,26,행사·전시대행,세계유산 관련 국제세미나 가제 개최,기타,조사·연구
R26BK01474605_000,글로컬 통합 플랫폼 정보인프라 고도화 사업,servc,23,IT시스템,글로컬 통합 플랫폼 정보인프라 고도화 사업,기타,IT시스템
R26BK01526115_000,2026년 울산옹기박물관 특별전 연출 용역,servc,23,행사·전시대행,울산옹기박물관 특별전 연출 용역,기타,행사·전시대행
R26BK01568982_000,국도37호선 파주 답곡천교A2~답곡천교A2+0.698 등 4개소 포장도 보수공사 건설폐기물처리용역,servc,54,폐기물처리,국도37호선 파주 답곡천교A2 답곡천교A2 0 698 등 4개소 포장도 보수공사 건설폐기물처리용역,기타,폐기물처리
R26BK01636151_000,2026년 세종학당 교육자료 디지털 활용을 위한 메타데이터 구축,servc,35,IT시스템,세종학당 교육자료 디지털 활용을 위한 메타데이터 구축,기타,홍보·콘텐츠
R26BK01338122_000,2026년~2028년 국립한국교통대학교 충주캠퍼스 승강기 유지관리 용역,servc,39,기타,국립한국교통대학교 충주캠퍼스 승강기 유지관리 용역,기타,기타
R26BK01438412_000,2026년도 경기도남부경찰청(외부청사 4개소) 청소용역,servc,30,기타,도 경기도남부경찰청 외부청사 4개소 청소용역,기타,기타
R26BK01565405_000,2026년 유·초·중·고·특수학교 표준교육비 산출 연구,servc,30,조사·연구,유 초 중 고 특수학교 표준교육비 산출 연구,기타,조사·연구
R26BK01272528_000,2026년도 세탁물 처리 용역 계약,servc,19,기타,도 세탁물 처리 용역 계약,기타,폐기물처리
R26BK01616994_000,2026년 한·일 직업계고 학생 교류 연수 위탁 용역,servc,29,행사·전시대행,한 일 직업계고 학생 교류 연수 위탁 용역,행사·전시대행,행사·전시대행
R26BK01578910_000,2026년 IP교환기 시스템 유지보수 계약,servc,23,IT시스템,IP교환기 시스템 유지보수 계약,IT시스템,IT시스템
R26BK01465976_000,찾아가는 에너지복지서비스 관리 기능 개발,servc,22,IT시스템,찾아가는 에너지복지서비스 관리 기능 개발,IT시스템,IT시스템
R26BK01293669_000,PLS 대응 동물용의약품의 잔류허용 및 사용기준 연구,servc,29,조사·연구,PLS 대응 동물용의약품의 잔류허용 및 사용기준 연구,조사·연구,조사·연구
R26BK01543269_000,의료기관 평가인증시스템 기능 개선 사업,servc,21,IT시스템,의료기관 평가인증시스템 기능 개선 사업,IT시스템,IT시스템
R26BK01602493_000,ACES-ELT 참여를 위한 SLR 제어 기술 개발,servc,28,조사·연구,ACES ELT 참여를 위한 SLR 제어 기술 개발,IT시스템,조사·연구
R26BK01596570_000,가상실험실습 학습콘텐츠 공유 플랫폼 구축 2차 사업,servc,28,IT시스템,가상실험실습 학습콘텐츠 공유 플랫폼 구축 사업,IT시스템,IT시스템
R26BK01480977_000,소재정보은행 리뉴얼 구축 용역,servc,16,IT시스템,소재정보은행 리뉴얼 구축 용역,IT시스템,IT시스템
R26BK01512538_000,명예의전당/영상박물관 통합운영 기본계획 수립 연구용역,servc,29,조사·연구,명예의전당 영상박물관 통합운영 기본계획 수립 연구용역,조사·연구,조사·연구
R26BK01643688_000,2026년 진료정보교류시스템 기능개선 사업,servc,23,IT시스템,진료정보교류시스템 기능개선 사업,IT시스템,IT시스템
R26BK01384603_000,2026년 특별전 우리들의 밥상 관련 영상 제작 및 설치 용역,servc,34,홍보·콘텐츠,특별전 우리들의 밥상 관련 영상 제작 및 설치 용역,홍보·콘텐츠,홍보·콘텐츠
R26BK01517596_000,2026년 청소용역 입찰공고_자동차융합기술원,servc,24,기타,청소용역 _자동차융합기술원,기타,기타
R26BK01421833_000,산림탄소 MRV 정보체계 구축(4차) 사업,servc,23,IT시스템,산림탄소 MRV 정보체계 구축 사업,IT시스템,IT시스템
R26BK01505372_000,2026 Youth Camp for ASEAN & Friends’ Engagement (YCAFE),servc,55,행사·전시대행,Youth Camp for ASEAN Friends Engagement YCAFE,행사·전시대행,행사·전시대행
R26BK01496443_000,2026년도 의안비용추계시스템 DB 구축 사업,servc,25,IT시스템,도 의안비용추계시스템 DB 구축 사업,IT시스템,IT시스템
R26BK01363563_000,2026년 특별전 태국미술 전시 영상 제작 및 설치 용역,servc,31,홍보·콘텐츠,특별전 태국미술 전시 영상 제작 및 설치 용역,홍보·콘텐츠,홍보·콘텐츠
R26BK01521684_000,한-SIDS 세계유산 보존 협력 대화(가제)(제48차 세계유산위원회 부대행사),servc,43,행사·전시대행,한 SIDS 세계유산 보존 협력 대화 가제 세계유산위원회 부대행사,행사·전시대행,행사·전시대행
R26BK01474396_000,2026년 한국수어영상도서 제작사업,servc,19,홍보·콘텐츠,한국수어영상도서 제작사업,홍보·콘텐츠,기타
R26BK01456957_000,글로벌 ICT 표준 컨퍼런스(GISC) 2026 운영대행 용역,servc,34,행사·전시대행,글로벌 ICT 표준 컨퍼런스 GISC 운영대행 용역,행사·전시대행,행사·전시대행
R26BK01569458_000,대구교육정보서비스 인프라 고도화 사업,servc,20,IT시스템,대구교육정보서비스 인프라 고도화 사업,IT시스템,IT시스템
R26BK01376253_000,2026년 개인정보 보호수준 강화,servc,18,IT시스템,개인정보 보호수준 강화,감리·컨설팅,감리·컨설팅
R26BK01614993_000,양양군 상수도관망 유지관리시스템 유지보수용역,servc,24,IT시스템,양양군 상수도관망 유지관리시스템 유지보수용역,IT시스템,IT시스템
R26BK01337370_000,국립목포대학교 2026학년도 통학버스 운행 용역계약(담양캠퍼스권),servc,36,운송·차량임차,국립목포대학교 학년도 통학버스 운행 용역계약 담양캠퍼스권,운송·차량임차,운송·차량임차
R26BK01521722_000,울산온산산단 디지털트윈 기반 관제플랫폼 확장구축(3차),servc,30,IT시스템,울산온산산단 디지털트윈 기반 관제플랫폼 확장구축,IT시스템,IT시스템
R26BK01619834_000,통합 오믹스 분석을 위한 NGS 데이터 생산·가공,servc,27,조사·연구,통합 오믹스 분석을 위한 NGS 데이터 생산 가공,IT시스템,IT시스템
R26BK01270700_000,2026학년도 금사초등학교 및 병설유치원 통학차량 운행 용역,servc,33,운송·차량임차,학년도 금사초등학교 및 병설유치원 통학차량 운행 용역,운송·차량임차,운송·차량임차
R26BK01647005_000,인공지능 기반 식물검역 챗봇(PQ봇) 시스템 구축,servc,27,IT시스템,인공지능 기반 식물검역 챗봇 PQ봇 시스템 구축,IT시스템,IT시스템
R26BK01617341_000,ACC 아카이브 [강석희: 들어보지 못한 소리] 전시 실행 및 운영 용역,servc,40,행사·전시대행,ACC 아카이브 전시 실행 및 운영 용역,행사·전시대행,행사·전시대행
R26BK01401338_000,2026년 미래 건강전략 포럼 행사 및 건강도시 캠페인 운영,servc,33,행사·전시대행,미래 건강전략 포럼 행사 및 건강도시 캠페인 운영,행사·전시대행,행사·전시대행
R26BK01421360_000,2026년 국가건물에너지 통합관리시스템 유지관리,servc,26,IT시스템,국가건물에너지 통합관리시스템 유지관리,IT시스템,IT시스템
R26BK01636358_000,경주운영시스템 통합유지보수 용역,servc,17,IT시스템,경주운영시스템 통합유지보수 용역,IT시스템,IT시스템
R26BK01627335_000,2026년 한국영상자료원 ERP 1차 구축 사업,servc,26,IT시스템,한국영상자료원 ERP 구축 사업,IT시스템,IT시스템
R26BK01288467_000,2026년 재정경제부 영상제작 및 유튜브 운영,servc,25,홍보·콘텐츠,재정경제부 영상제작 및 유튜브 운영,홍보·콘텐츠,홍보·콘텐츠
R26BK01621552_000,2026 한국도핑방지위원회 20주년 기념식 및 국제 도핑방지 세미나 운영대행,servc,42,행사·전시대행,한국도핑방지위원회 20주년 기념식 및 국제 도핑방지 세미나 운영대행,행사·전시대행,행사·전시대행
R26BK01352572_000,2026년도 북한 경제사회 실상 심층조사 사업,servc,25,조사·연구,도 북한 경제사회 실상 심층조사 사업,조사·연구,조사·연구
R26BK01560964_000,26년 국방부 공드럼 정비용역(1지역),servc,21,기타,국방부 공드럼 정비용역 1지역,기타,기타
R26BK01422390_000,2026년 경제교육 국제 콘퍼런스,servc,18,행사·전시대행,경제교육 국제 콘퍼런스,행사·전시대행,행사·전시대행
R26BK01390007_000,AI 플랫폼 기반 사회적대화 모델 개발 연구용역,servc,26,조사·연구,AI 플랫폼 기반 사회적대화 모델 개발 연구용역,조사·연구,조사·연구
R26BK01384527_000,2026년 임가경제 및 임업경영실태조사,servc,21,조사·연구,임가경제 및 임업경영실태조사,조사·연구,조사·연구
R26BK01353459_000,2026년 국외교류전시 연출용역,servc,17,행사·전시대행,국외교류전시 연출용역,행사·전시대행,행사·전시대행
R26BK01376329_000,보령시 삽시도 섬 지역 특성화사업(2단계) 현장관리 운영 용역,servc,34,조사·연구,보령시 삽시도 섬 지역 특성화사업 2단계 현장관리 운영 용역,기타,조사·연구
R26BK01338715_000,2026년 뉴미디어 통일교육 영상 및 종합홍보 콘텐츠 개발 사업,servc,35,홍보·콘텐츠,뉴미디어 통일교육 영상 및 종합홍보 콘텐츠 개발 사업,홍보·콘텐츠,홍보·콘텐츠
R26BK01458007_000,2025년 기준 경제자유구역 입주사업체 실태조사,servc,26,조사·연구,기준 경제자유구역 입주사업체 실태조사,조사·연구,조사·연구
R26BK01530528_000,AI기반 디지털 함정체계 구축,servc,16,IT시스템,AI기반 디지털 함정체계 구축,IT시스템,IT시스템
R26BK01564522_000,2026 하반기 정책여론조사 수행 용역 계약,servc,24,조사·연구,하반기 정책여론조사 수행 용역 계약,조사·연구,행사·전시대행
R26BK01359099_000,2026년 국어사전 자료 감수 및 정비,servc,21,조사·연구,국어사전 자료 감수 및 정비,기타,조사·연구
R26BK01273122_000,2026년도 국회도서관 원문DB 구축사업(DBⅠ),servc,27,기타,도 국회도서관 원문DB 구축사업 DBⅠ,IT시스템,기타
R26BK01444501_000,지역균형발전지원센터 운영,servc,13,조사·연구,지역균형발전지원센터 운영,기타,조사·연구
R26BK01280073_000,2026년 국가형사사법기록관 형사기록 DB구축 사업,servc,28,IT시스템,국가형사사법기록관 형사기록 DB구축 사업,IT시스템,IT시스템
R26BK01577587_000,2026년 시청각기록물 정수점검 및 DB구축 용역,servc,27,IT시스템,시청각기록물 정수점검 및 DB구축 용역,홍보·콘텐츠,IT시스템
R26BK01609923_000,KoROAD 중장기 경영전략 및 로드맵 수립,servc,24,조사·연구,KoROAD 중장기 경영전략 및 로드맵 수립,조사·연구,조사·연구
R26BK01268679_000,중앙아시아 미조사지역(국가간 접경지역) 식물자원 조사(2026),servc,35,조사·연구,중앙아시아 미조사지역 국가간 접경지역 식물자원 조사,조사·연구,조사·연구
R26BK01260904_000,2026년 나이스 기술지원센터 운영,servc,19,IT시스템,나이스 기술지원센터 운영,IT시스템,IT시스템
R26BK01364641_000,"업무용 개인단말기(PC, 노트북 등) 렌탈 사업",servc,26,IT시스템,업무용 개인단말기 PC 노트북 등 렌탈 사업,기타,IT시스템
R26BK01482304_000,"안성시 노후 하수관로정비공사(2,3차) 기본 및 실시설계 용역",servc,34,기타,안성시 노후 하수관로정비공사 2 기본 및 실시설계 용역,기타,기타
R26BK01293545_000,2026년 경기도의회 소셜방송 LIVE의회 운영 용역,servc,29,IT시스템,경기도의회 소셜방송 LIVE의회 운영 용역,홍보·콘텐츠,행사·전시대행
R26BK01471938_000,사건기록용 고속복합기(개인정보비식별시스템 탑재)임차 사업,servc,31,IT시스템,사건기록용 고속복합기 개인정보비식별시스템 탑재 임차 사업,기타,IT시스템
R26BK01503743_000,랜섬웨어 암호기능 상세 분석,servc,15,조사·연구,랜섬웨어 암호기능 상세 분석,조사·연구,IT시스템
R26BK01439682_000,인공지능 기반 암모니아 농도 산출 및 저감 방안 연구(I),servc,32,조사·연구,인공지능 기반 암모니아 농도 산출 및 저감 방안 연구 I,조사·연구,조사·연구
R26BK01408093_000,2026년 공공데이터 개방 및 데이터기반행정 활성화 컨설팅 사업,servc,35,IT시스템,공공데이터 개방 및 데이터기반행정 활성화 컨설팅 사업,감리·컨설팅,IT시스템
R26BK01498388_000,2026년 수산과학조사선 5척 선박보험,servc,21,기타,수산과학조사선 5척 선박보험,기타,기타
R26BK01407463_000,"국립국악원제2회 국악의 날, 국악주간행사 대행 용역",servc,28,행사·전시대행,국립국악원제2회 국악의 날 국악주간행사 대행 용역,행사·전시대행,행사·전시대행
R26BK01515964_000,동해선(삼척~강릉) 고속화 사업 타당성평가 및 기본계획,servc,30,기타,동해선 삼척 강릉 고속화 사업 타당성평가 및 기본계획,조사·연구,기타
R26BK01370519_000,산림생물 계통유연관계 파악을 위한 유전자 분석,servc,25,기타,산림생물 계통유연관계 파악을 위한 유전자 분석,조사·연구,조사·연구
R26BK01515982_000,차세대 올바로(Allbaro) 시스템 구축(3차),servc,27,IT시스템,차세대 올바로 Allbaro 시스템 구축,IT시스템,IT시스템
R26BK01568407_000,광역시도 60호선(신정~냉정) 도로건설공사 타당성조사 및 기본설계용역,servc,38,기타,광역시도 60호선 신정 냉정 도로건설공사 타당성조사 및 기본설계용역,조사·연구,기타
R26BK01281040_000,차세대 교통경찰업무관리시스템(TCS) 구축 ISP 사업,servc,30,IT시스템,차세대 교통경찰업무관리시스템 TCS 구축 ISP 사업,IT시스템,IT시스템
R26BK01450782_000,바다내비 센터 이전 및 정보통신실 기반시설 구축 용역,servc,29,IT시스템,바다내비 센터 이전 및 정보통신실 기반시설 구축 용역,기타,IT시스템
R26BK01534577_000,의료 AX 분야 산업 현황 조사·분석 용역,servc,23,조사·연구,의료 AX 분야 산업 현황 조사 분석 용역,조사·연구,조사·연구
R26BK01498533_000,26년 부동산거래관리시스템 기능고도화,servc,20,IT시스템,부동산거래관리시스템 기능고도화,IT시스템,IT시스템
R26BK01635271_000,복합과학체험랜드 불연성 건설폐기물 처리,servc,21,폐기물처리,복합과학체험랜드 불연성 건설폐기물 처리,폐기물처리,폐기물처리
R26BK01552700_000,"SMR 추진 15,000TEU급(Neo-Panamax) 컨테이너선 선형 최적설계 및 안전해석 도면 작성 및 HAZID 용역",servc,68,조사·연구,SMR 추진 15 000TEU급 Neo Panamax 컨테이너선 선형 최적설계 및 안전해석 도면 작성 및 HAZID 용역,기타,기타
R26BK01636441_000,금강 대청지구 하천환경정비사업 건설폐기물(폐콘크리트)처리용역(1차),servc,37,폐기물처리,금강 대청지구 하천환경정비사업 건설폐기물 폐콘크리트 처리용역,폐기물처리,폐기물처리
R26BK01267757_000,2026년 원내경영정보시스템 유지관리 및 운영,servc,25,IT시스템,원내경영정보시스템 유지관리 및 운영,IT시스템,IT시스템
R26BK01372048_000,2026년 폐교시설 통합정보시스템 운영관리 사업,servc,26,IT시스템,폐교시설 통합정보시스템 운영관리 사업,IT시스템,IT시스템
R26BK01404238_000,등기정보시스템 통합 구축 등을 위한 ISP,servc,23,IT시스템,등기정보시스템 통합 구축 등을 위한 ISP,IT시스템,IT시스템
R26BK01529108_000,2026년 한국사회적기업진흥원 데이터 컨설팅,servc,24,IT시스템,한국사회적기업진흥원 데이터 컨설팅,감리·컨설팅,IT시스템
R26BK01270353_000,2026년 범죄예방 환경개선사업 지역별 맞춤형 범죄예방 컨설팅 수행,servc,37,조사·연구,범죄예방 환경개선사업 지역별 맞춤형 범죄예방 컨설팅 수행,감리·컨설팅,조사·연구
R26BK01384906_000,국립고흥다도해 산림치유원 기본구상 용역,servc,21,조사·연구,국립고흥다도해 산림치유원 기본구상 용역,조사·연구,기타
R26BK01379504_000,국민소통플랫폼(소통24) 고도화 사업,servc,20,IT시스템,국민소통플랫폼 소통24 고도화 사업,IT시스템,IT시스템
R26BK01538116_000,항만대민정보서비스 기능개선 및 유지관리 용역,servc,24,IT시스템,항만대민정보서비스 기능개선 및 유지관리 용역,IT시스템,IT시스템
R26BK01560285_000,2026년 로컬콘텐츠 중점대학 K-MOOC 콘텐츠 제작 용역,servc,33,홍보·콘텐츠,로컬콘텐츠 중점대학 K MOOC 콘텐츠 제작 용역,홍보·콘텐츠,홍보·콘텐츠
R26BK01452711_000,2026년 스마트제조 전략기술로드맵(2027~2029) 수립,servc,33,조사·연구,스마트제조 전략기술로드맵 수립,조사·연구,조사·연구
R26BK01439874_000,KYWA 대표홈페이지 유지보수 용역,servc,19,IT시스템,KYWA 대표홈페이지 유지보수 용역,IT시스템,IT시스템
R26BK01360359_000,2026년 산림토양 산성화 모니터링 조사 및 관리,servc,27,조사·연구,산림토양 산성화 모니터링 조사 및 관리,조사·연구,조사·연구
R26BK01401649_000,2026~2028년 가락시장 시설관리용 네트워크 통합유지보수 용역,servc,36,IT시스템,가락시장 시설관리용 네트워크 통합유지보수 용역,통신망,IT시스템
R26BK01379346_000,장애학생 진로·직업 및 인권보호 콘텐츠 개발,servc,24,홍보·콘텐츠,장애학생 진로 직업 및 인권보호 콘텐츠 개발,홍보·콘텐츠,홍보·콘텐츠
R26BK01288563_000,2026년 부동산거래관리시스템 유지보수,servc,21,IT시스템,부동산거래관리시스템 유지보수,IT시스템,IT시스템
