bid_id,title,biz_div,title_len,tag,norm,llm,tfidf
R26BK01591176_000,의생명연구원 공간 유전체 분석기 조달 계약 요청,thng,26,실험·분석장비,의생명연구원 공간 유전체 분석기 조달 계약 요청,실험·분석장비,실험·분석장비
R26BK01652075_000,한국폴리텍대학 진주캠퍼스 뿌리산업특화 교육센터 CNC 시뮬레이션 SW 구입,thng,41,IT·통신장비,한국폴리텍대학 진주캠퍼스 뿌리산업특화 교육센터 CNC 시뮬레이션 SW 구입,IT·통신장비,산업·정밀기계
R26BK01485595_000,미생물동정 및 항생제 감수성 검사 자동화장비 구매,thng,27,실험·분석장비,미생물동정 및 항생제 감수성 검사 자동화장비 구매,의료장비,실험·분석장비
R26BK01368872_000,달성광산 수질정화시설 설치공사 관급자재 제작 및 설치사업(프로세스제어반),thng,40,실험·분석장비,달성광산 수질정화시설 설치공사 관급자재 제작 및 설치사업 프로세스제어반,전기·수배전,실험·분석장비
R26BK01547062_000,국립경국대학교 야외공간 조형물 제작 및 설치(K-인문 콘텐츠 IP 확보),thng,40,전시·교육기자재,국립경국대학교 야외공간 조형물 제작 및 설치 K 인문 콘텐츠 IP 확보,전시·교육기자재,전시·교육기자재
R26BK01561870_000,난지빗물펌프장 외 1개소 노후 자동제어설비 교체,thng,26,전기·수배전,난지빗물펌프장 외 1개소 노후 자동제어설비 교체,전기·수배전,전기·수배전
R26BK01329930_000,2026년 실험실습기자재(원자력공학) 듀얼이온크로마토그래피 구매,thng,35,실험·분석장비,실험실습기자재 원자력공학 듀얼이온크로마토그래피 구매,실험·분석장비,실험·분석장비
R26BK01406184_000,친환경농업관리실 정밀분석장비(ICP-OES)  구입,thng,28,실험·분석장비,친환경농업관리실 정밀분석장비 ICP OES 구입,실험·분석장비,실험·분석장비
20230723295_004,투수골재포장재,thng,7,토목·건설자재,투수골재포장재,토목·건설자재,토목·건설자재
R26BK01510695_000,"실험실습기자재(바이오데이터 분석 및 보관용 서버, 특이소요 일반) 구매",thng,39,IT·통신장비,실험실습기자재 바이오데이터 분석 및 보관용 서버 특이소요 일반 구매,IT·통신장비,IT·통신장비
R26BK01488916_000,행정중심복합도시 향토유물박물관 건설공사 공기조화기(설치도) 구매,thng,35,공조·냉난방,행정중심복합도시 향토유물박물관 건설공사 공기조화기 설치도 구매,공조·냉난방,공조·냉난방
R26BK01436771_000,연합ㆍ합동 모의모델 개발서버 교체 구매,thng,21,IT·통신장비,연합ㆍ합동 모의모델 개발서버 교체 구매,IT·통신장비,IT·통신장비
R26BK01349731_000,동춘천초 공간재구조화 조성공사 관급자재(냉난방기) 구입,thng,30,공조·냉난방,동춘천초 공간재구조화 조성공사 관급자재 냉난방기 구입,공조·냉난방,공조·냉난방
R26BK01650893_000,김포공항 국제선 열원장비 교체공사 관급자재(냉각탑) 구매설치,thng,33,공조·냉난방,김포공항 국제선 열원장비 교체공사 관급자재 냉각탑 구매설치,공조·냉난방,공조·냉난방
R26BK01552895_000,26~27년 의약품 534종 구매 장기계속계약,thng,25,의약품·백신,26 의약품 534종 구매 장기계속계약,의약품·백신,의약품·백신
R26BK01435504_000,"가평통합취정수장 증설공사(토목,기계)-수중펌프",thng,25,공조·냉난방,가평통합취정수장 증설공사 토목 기계 수중펌프,운반·저장장비,공조·냉난방
R26BK01458818_000,자동 DNA 추출기(내자),thng,14,실험·분석장비,자동 DNA 추출기 내자,의료장비,실험·분석장비
R26BK01275844_000,2026년도 법원도서관 외국(서양-유럽) 학술지 연간구매사업,thng,33,인쇄·사인물,도 법원도서관 외국 서양 유럽 학술지 연간구매사업,인쇄·사인물,인쇄·사인물
R26BK01606579_000,항공피복 구매,thng,7,피복·군장품,항공피복 구매,피복·군장품,피복·군장품
R26BK01544480_000,안전밸트 제조,thng,7,안전·보안장비,안전밸트 제조,안전·보안장비,안전·보안장비
R26BK01647916_000,휴머노이드 로봇(Humanoid Robot),thng,24,전시·교육기자재,휴머노이드 로봇 Humanoid Robot,전시·교육기자재,전시·교육기자재
R26BK01505668_000,국립한밭대학교 2026년 공용차량(대형승합) 구매,thng,27,차량·건설장비,국립한밭대학교 공용차량 대형승합 구매,차량·건설장비,차량·건설장비
R26BK01644030_000,상화로 입체화 사업 레미콘(25-16-80 외) 구매,thng,29,토목·건설자재,상화로 입체화 사업 레미콘 25 16 80 외 구매,토목·건설자재,토목·건설자재
R26BK01514642_000,슬러지2처리장 잉여슬러지 저류조 슬러지수집기(B호기) 제작구매,thng,34,환경·수처리설비,슬러지2처리장 잉여슬러지 저류조 슬러지수집기 B호기 제작구매,환경·수처리설비,환경·수처리설비
R26BK01485738_000,노온정수장 송수펌프 9호기 교체,thng,17,공조·냉난방,노온정수장 송수펌프 9호기 교체,공조·냉난방,공조·냉난방
R26BK01545052_000,2026년 가축방역 검사장비(유전자증폭기 등 6종 7대) 구입,thng,34,실험·분석장비,가축방역 검사장비 유전자증폭기 등 6종 7대 구입,실험·분석장비,실험·분석장비
R26BK01261240_000,일산병원 소아특화 전담진료센터 건립공사 관급자재(건축) 단열 덱플레이트 구매,thng,42,토목·건설자재,일산병원 소아특화 전담진료센터 건립공사 관급자재 건축 단열 덱플레이트 구매,토목·건설자재,공조·냉난방
R26BK01429428_000,26년 공군 요소수 조달,thng,13,기타,공군 요소수 조달,기타,기타
R26BK01647232_000,동물실험센터 신축 냉난방기 구매설치,thng,19,공조·냉난방,동물실험센터 신축 냉난방기 구매설치,공조·냉난방,공조·냉난방
R26BK01537949_000,2026년 검사장비(압력계류) 구매,thng,19,실험·분석장비,검사장비 압력계류 구매,안전·보안장비,기타
R26BK01590125_000,"2026년 한국승강기안전공단 근무복(내근복, 연수복)",thng,29,피복·군장품,한국승강기안전공단 근무복 내근복 연수복,피복·군장품,피복·군장품
R26BK01445663_000,국립한국문학관 신축수장고 수장시설 제작 및 설치,thng,26,가구·침구,국립한국문학관 신축수장고 수장시설 제작 및 설치,가구·침구,기타
R26BK01530942_000,기업지원 소프트웨어(반도체 양산용 설계 검증 툴) 구매,thng,30,IT·통신장비,기업지원 소프트웨어 반도체 양산용 설계 검증 툴 구매,IT·통신장비,IT·통신장비
R26BK01547572_000,"2026년 (해군) 세척-소독기,외과기구용(중형) 구매",thng,30,의료장비,해군 세척 소독기 외과기구용 중형 구매,의료장비,의료장비
R26BK01298397_000,24-F-00부대 유도로 시설 및 활주로 재포장사업(관급)_아스콘 구매,thng,39,토목·건설자재,24 F 00부대 유도로 시설 및 활주로 재포장사업 관급 _아스콘 구매,토목·건설자재,토목·건설자재
R26BK01598693_000,(관급자재)신안 압해-해남 화원(1공구) 도로건설공사-레미콘(해남권),thng,38,토목·건설자재,관급자재 신안 압해 해남 화원 1공구 도로건설공사 레미콘 해남권,토목·건설자재,토목·건설자재
R26BK01567068_000,SAS Viya 라이선스 연간 사용권,thng,20,IT·통신장비,SAS Viya 라이선스 연간 사용권,IT·통신장비,IT·통신장비
R26BK01518170_000,병역명문가 기념품(다기세트) 제작 계약,thng,21,기타,병역명문가 기념품 다기세트 제작 계약,인쇄·사인물,기타
R26BK01547574_000,"26년 육군 디젤엔진식(100, 300KW) 발전기 제조",thng,31,발전·전지,육군 디젤엔진식 100 300KW 발전기 제조,발전·전지,발전·전지
R26BK01369282_000,미시중력렌즈사건 관측자료 저장용 NAS 스토리지,thng,26,IT·통신장비,미시중력렌즈사건 관측자료 저장용 NAS 스토리지,IT·통신장비,IT·통신장비
R26BK01553401_000,2026년 교육용 범용 SW 라이선스 갱신(그래픽디자인 SW 1종_ Adobe CCE),thng,48,IT·통신장비,교육용 범용 SW 라이선스 갱신 그래픽디자인 SW 1종_ Adobe CCE,IT·통신장비,IT·통신장비
R26BK01469243_000,농생명용지 6-2공구 조성공사 지급자재(혼합골재) 구매,thng,30,토목·건설자재,농생명용지 6 2공구 조성공사 지급자재 혼합골재 구매,토목·건설자재,토목·건설자재
R26BK01641288_000,여수국동 아파트 전기공사 1공구 승객용엘리베이터 제작 및 설치,thng,34,운반·저장장비,여수국동 아파트 전기공사 1공구 승객용엘리베이터 제작 및 설치,운반·저장장비,운반·저장장비
R26BK01447513_000,26년 육군 고무링(전투복하의용) 구매,thng,21,기타,육군 고무링 전투복하의용 구매,피복·군장품,의료장비
R26BK01556646_000,2026년 육군 개인용특수천막 제조,thng,19,기타,육군 개인용특수천막 제조,피복·군장품,기타
20161132528_010,밸브보호통또는밸브실외 2종,thng,14,공조·냉난방,밸브보호통또는밸브실외 2종,공조·냉난방,공조·냉난방
R26BK01554604_000,노량진수산시장 지하보도 미디어월 조성 물품 구매,thng,26,기타,노량진수산시장 지하보도 미디어월 조성 물품 구매,전시·교육기자재,기타
R26BK01497411_000,송산그린시티 서측지구 1단계 제3공구 조성공사(3차년도) 관급자재(쇄석골재) 구매(4차),thng,49,토목·건설자재,송산그린시티 서측지구 1단계 제3공구 조성공사 년도 관급자재 쇄석골재 구매,토목·건설자재,토목·건설자재
R26BK01532877_000,대구제2빙상장 정빙기 구매,thng,14,차량·건설장비,대구제2빙상장 정빙기 구매,공조·냉난방,의약품·백신
R26BK01457395_000,국도14호선 일광 장안 개곡 등 7개소 포장도 보수공사-개질아스콘,thng,36,토목·건설자재,국도14호선 일광 장안 개곡 등 7개소 포장도 보수공사 개질아스콘,토목·건설자재,토목·건설자재
R26BK01476043_000,계측제어 구매[고촌3배수지 및 정수지 신설사업(전기)],thng,30,전기·수배전,계측제어 구매,전기·수배전,전기·수배전
R26BK01283385_000,2026년도 국가예방접종 백신 조달구매_Tdap,thng,26,의약품·백신,도 국가예방접종 백신 조달구매_Tdap,의약품·백신,의약품·백신
R26BK01429071_000,로프발사기세트 구매,thng,10,안전·보안장비,로프발사기세트 구매,기타,기타
R26BK01427622_000,완주삼봉 S-1BL 아파트 건설공사 1공구 레미콘 4차,thng,30,토목·건설자재,완주삼봉 S 1BL 아파트 건설공사 1공구 레미콘,토목·건설자재,토목·건설자재
R26BK01516742_000,2026년도 실험실습기자재 확충사업 [고주파 신호발생 장치] 구입,thng,36,실험·분석장비,도 실험실습기자재 확충사업 구입,실험·분석장비,실험·분석장비
R26BK01631707_000,"2026년 가상자산 추적 및 분석 도구 구매(Chainalysis Reactor Platinum, Silver)",thng,62,IT·통신장비,가상자산 추적 및 분석 도구 구매 Chainalysis Reactor Platinum Silver,IT·통신장비,IT·통신장비
R26BK01634107_000,2026년 한국폴리텍IV대학 청주캠퍼스 피지컬AI공장 구축 사업 교육훈련장비(피지컬AI팩토리실습장치) 구매,thng,59,전시·교육기자재,한국폴리텍IV대학 청주캠퍼스 피지컬AI공장 구축 사업 교육훈련장비 피지컬AI팩토리실습장치 구매,전시·교육기자재,전시·교육기자재
R26BK01294495_000,25회계연도 국가결산보고서 및 24년회계연도 시정요구사항에 대한 후속조치결과 인쇄 및 포장용역,thng,52,인쇄·사인물,25회계연도 국가결산보고서 및 회계연도 시정요구사항에 대한 후속조치결과 인쇄 및 포장용역,인쇄·사인물,기타
R26BK01295006_000,순환원료 BET 표면분석기,thng,14,실험·분석장비,순환원료 BET 표면분석기,실험·분석장비,실험·분석장비
20161002751_010,버스승강장,thng,5,토목·건설자재,버스승강장,기타,차량·건설장비
R26BK01509689_000,2026년도 실험실습기자재 확충사업 [감마선 측정 장비] 구입,thng,34,의료장비,도 실험실습기자재 확충사업 구입,실험·분석장비,실험·분석장비
R26BK01495096_000,군산시 산북배수분구 도시침수 예방사업 4차 관급자재(순환골재),thng,34,토목·건설자재,군산시 산북배수분구 도시침수 예방사업 관급자재 순환골재,토목·건설자재,토목·건설자재
R26BK01464201_000,"실험실습기자재(2026년도, 고가첨단기자재) 대형 3차원 프린터 구매",thng,38,산업·정밀기계,실험실습기자재 도 고가첨단기자재 대형 원 프린터 구매,산업·정밀기계,실험·분석장비
R26BK01258790_000,안전유도블록,thng,6,토목·건설자재,안전유도블록,기타,안전·보안장비
R26BK01403295_000,26년 이동배식차(2.5톤) 제조,thng,18,차량·건설장비,이동배식차 2 5톤 제조,차량·건설장비,차량·건설장비
R26BK01617877_000,부산 멀티컴플렉스 스포츠센터 건립 기계설비공사 관급자재(냉각탑),thng,35,공조·냉난방,부산 멀티컴플렉스 스포츠센터 건립 기계설비공사 관급자재 냉각탑,공조·냉난방,공조·냉난방
R26BK01544278_000,"26년 드릴,공압식,착암기용(시추기) 제조",thng,23,기타,드릴 공압식 착암기용 시추기 제조,차량·건설장비,차량·건설장비
R26BK01416308_000,전파교란 방향탐지시스템 성능시험장 개선(2차),thng,25,실험·분석장비,전파교란 방향탐지시스템 성능시험장 개선,안전·보안장비,실험·분석장비
20160919822_015,스피커외 38종,thng,8,기타,스피커외 38종,기타,차량·건설장비
R26BK01464829_000,열중량분석기,thng,6,실험·분석장비,열중량분석기,실험·분석장비,실험·분석장비
R26BK01418114_000,2026년 육군 개인장구류 명찰 제조,thng,20,인쇄·사인물,육군 개인장구류 명찰 제조,피복·군장품,피복·군장품
R26BK01526942_000,한국에너지공과대학교 회생형 가변 중전압 AC 배전계통 모사 장치 구매,thng,38,전기·수배전,한국에너지공과대학교 회생형 가변 중전압 AC 배전계통 모사 장치 구매,전기·수배전,전기·수배전
20170128010_006,도서관리시스템외 1종,thng,11,IT·통신장비,도서관리시스템외 1종,IT·통신장비,실험·분석장비
R26BK01510152_000,2026년 새만금 내부개발 양수장(계화) 지급자재(부스터펌프) 구매,thng,37,공조·냉난방,새만금 내부개발 양수장 계화 지급자재 부스터펌프 구매,공조·냉난방,토목·건설자재
R26BK01555922_000,해군 조난위치지시무선송신기(EPIRB) 구매,thng,24,안전·보안장비,해군 조난위치지시무선송신기 EPIRB 구매,안전·보안장비,실험·분석장비
R26BK01324411_000,검정사 케이지 1식,thng,10,실험·분석장비,검정사 케이지 1식,가구·침구,실험·분석장비
R26BK01550771_000,경찰서 112치안종합상황실 통합관제 상황판 교체 사업,thng,29,기타,경찰서 112치안종합상황실 통합관제 상황판 교체 사업,안전·보안장비,IT·통신장비
R26BK01450680_000,2026년 수출선도형 혁신제품 시범구매(원모어시큐리티),thng,30,차량·건설장비,수출선도형 혁신제품 시범구매 원모어시큐리티,기타,IT·통신장비
R26BK01646860_000,서울대방 아파트 소방시설공사 1공구-화재수신기,thng,25,안전·보안장비,서울대방 아파트 소방시설공사 1공구 화재수신기,안전·보안장비,안전·보안장비
R26BK01469551_000,2026년도 실험실습기자재 확충 사업(특이1)_첨단 반도체 후공정 고종횡비 전극증착용 전자빔 증착기,thng,55,산업·정밀기계,도 실험실습기자재 확충 사업 특이1 _첨단 반도체 후공정 고종횡비 전극증착용 전자빔 증착기,산업·정밀기계,산업·정밀기계
R26BK01349772_000,울산과학기술원 고온고진공열처리로 구매,thng,20,실험·분석장비,울산과학기술원 고온고진공열처리로 구매,산업·정밀기계,IT·통신장비
R26BK01641240_000,동국대학교 홀프로브 측정시스템 구매,thng,19,실험·분석장비,동국대학교 홀프로브 측정시스템 구매,실험·분석장비,실험·분석장비
R26BK01393913_000,진주시 노후정수장 정비사업 관급자재(계측기기),thng,25,실험·분석장비,진주시 노후정수장 정비사업 관급자재 계측기기,실험·분석장비,환경·수처리설비
R26BK01601739_000,가속기 축소형 750 kV 초고전압 고압 절연 챔버 및 가속기 핵심장치 구축,thng,42,의료장비,가속기 축소형 750 kV 초고전압 고압 절연 챔버 및 가속기 핵심장치 구축,산업·정밀기계,실험·분석장비
R26BK01433355_000,26년 순찰차 제조,thng,10,차량·건설장비,순찰차 제조,차량·건설장비,차량·건설장비
R26BK01460773_000,[당진 5~10호기] 복수탈염설비 염산 펌프 구매,thng,27,공조·냉난방,복수탈염설비 염산 펌프 구매,공조·냉난방,공조·냉난방
R26BK01376128_000,석수공공하수처리시설 주전기실 및 유입동전기실 배전반 및 동력반 개량 구입 설치,thng,43,전기·수배전,석수공공하수처리시설 주전기실 및 유입동전기실 배전반 및 동력반 개량 구입 설치,전기·수배전,전기·수배전
R26BK01525124_000,2026년도 실험실습기자재 확충사업 [액체크로마토그래피 텐덤 질량분석기] 구입,thng,43,실험·분석장비,도 실험실습기자재 확충사업 구입,실험·분석장비,실험·분석장비
R26BK01635873_000,창원스포츠파크 실내체육관 전광판 교체 전기공사 관급자재 전광판 구매 설치,thng,40,인쇄·사인물,창원스포츠파크 실내체육관 전광판 교체 전기공사 관급자재 전광판 구매 설치,인쇄·사인물,인쇄·사인물
R26BK01480853_000,26년 해병대 무릎/팔꿈치보호대 제조,thng,20,안전·보안장비,해병대 무릎 팔꿈치보호대 제조,피복·군장품,피복·군장품
R26BK01335266_000,스마트총기함 도입,thng,9,운반·저장장비,스마트총기함 도입,차량·건설장비,IT·통신장비
R26BK01366450_000,26년 주공급자의약품(1성분) 구매,thng,19,의약품·백신,주공급자의약품 1성분 구매,의약품·백신,의약품·백신
R26BK01475745_000,영상축약프로그램 구매 계약,thng,14,IT·통신장비,영상축약프로그램 구매 계약,IT·통신장비,IT·통신장비
R26BK01330524_000,행정중심복합도시 6-3 L2BL 20공구 주방가구 제작 및 설치,thng,35,가구·침구,행정중심복합도시 6 3 L2BL 20공구 주방가구 제작 및 설치,가구·침구,기타
R26BK01363423_000,FAC 식량원조 포장재(40kg P.P) 제작,thng,25,운반·저장장비,FAC 식량원조 포장재 40kg P P 제작,운반·저장장비,운반·저장장비
R26BK01555537_000,26년 해군 나비형 밸브 9종 제조,thng,19,공조·냉난방,해군 나비형 밸브 9종 제조,공조·냉난방,공조·냉난방
R26BK01435567_000,"가평통합취정수장 증설공사(토목,기계)-취수펌프",thng,25,공조·냉난방,가평통합취정수장 증설공사 토목 기계 취수펌프,공조·냉난방,공조·냉난방
R26BK01368543_000,부산콘서트홀 무대영상 개선(빔프로젝터 구매설치),thng,26,기타,부산콘서트홀 무대영상 개선 빔프로젝터 구매설치,전시·교육기자재,기타
R26BK01264853_000,"오송 국제 K-뷰티아카데미 건립공사(냉난방기(EHP, GHP) 설치공사)",thng,40,공조·냉난방,오송 국제 K 뷰티아카데미 건립공사 냉난방기 EHP GHP 설치공사,공조·냉난방,공조·냉난방
R26BK01606981_000,2026년도 한국도로교통공단 춘추계근무복 제작,thng,25,피복·군장품,도 한국도로교통공단 춘추계근무복 제작,피복·군장품,피복·군장품
R26BK01408353_000,현장지휘차량 구매,thng,9,차량·건설장비,현장지휘차량 구매,차량·건설장비,차량·건설장비
R26BK01566145_000,2026학년도 설비시스템과 실험실습기자재(용접기 외 1종) 구입,thng,35,산업·정밀기계,학년도 설비시스템과 실험실습기자재 용접기 외 1종 구입,산업·정밀기계,산업·정밀기계
20161210923_007,콘크리트기초,thng,6,토목·건설자재,콘크리트기초,토목·건설자재,토목·건설자재
R26BK01562182_000,국외사적지 체험형 교육콘텐츠(교구재) 제작 및 운영 용역,thng,31,인쇄·사인물,국외사적지 체험형 교육콘텐츠 교구재 제작 및 운영 용역,전시·교육기자재,기타
R26BK01374564_000,EDC 3-2공구 지급자재(아스콘) 구매 - 교량부,thng,28,토목·건설자재,EDC 3 2공구 지급자재 아스콘 구매 교량부,토목·건설자재,토목·건설자재
R26BK01491425_000,2026년 국립어린이박물관 ‘도시에 살아요’ 신규 전시 설계 및 제작·설치,thng,41,전시·교육기자재,국립어린이박물관 도시에 살아요 신규 전시 설계 및 제작 설치,전시·교육기자재,전시·교육기자재
R26BK01533226_000,"2026년 전투식량(특전-22형, 8식단) 제조",thng,26,식품·급식,전투식량 특전 22형 8식단 제조,식품·급식,식품·급식
R26BK01428731_000,2026년 사법업무 데이터센터 전산장비 노후 교체 및 신규 확충 사업,thng,38,IT·통신장비,사법업무 데이터센터 전산장비 노후 교체 및 신규 확충 사업,IT·통신장비,IT·통신장비
R26BK01510285_000,2026년 경찰청 계급장(약장) 구매,thng,20,인쇄·사인물,경찰청 계급장 약장 구매,인쇄·사인물,피복·군장품
R26BK01512037_000,2026년 전기자동차 공공급속충전기 제작구매(4권역),thng,29,발전·전지,전기자동차 공공급속충전기 제작구매 4권역,발전·전지,발전·전지
R26BK01329570_000,[품질검사과] 곡립판별기 구매,thng,16,기타,곡립판별기 구매,실험·분석장비,기타
R26BK01536566_000,2026년도 실험실습기자재 확충사업 [마이크로 라만 스펙트로미터] 구입,thng,39,실험·분석장비,도 실험실습기자재 확충사업 구입,실험·분석장비,실험·분석장비
R26BK01628173_000,[피지컬AI공장장비] 피지컬AI공장 구현 및 운영실습장비-홀가공공정 등 7종 구매,thng,45,전시·교육기자재,피지컬AI공장 구현 및 운영실습장비 홀가공공정 등 7종 구매,산업·정밀기계,전시·교육기자재
R26BK01484321_000,디지털진단용엑스선촬영장치 및 의료영상저장전송시스템 구입,thng,30,의료장비,디지털진단용엑스선촬영장치 및 의료영상저장전송시스템 구입,의료장비,의료장비
R26BK01467647_000,2026년 등기필정보 보안스티커 제작 및 납품 사업,thng,28,인쇄·사인물,등기필정보 보안스티커 제작 및 납품 사업,인쇄·사인물,기타
R26BK01634696_000,2026년 파상풍디프테리아백일해백신 구매,thng,22,의약품·백신,파상풍디프테리아백일해백신 구매,의약품·백신,의약품·백신
20160529459_011,지하수상부보호공,thng,8,공조·냉난방,지하수상부보호공,토목·건설자재,토목·건설자재
R26BK01495088_000,"우수조달물품(2023232, 모래살포기) 제3자단가계약",thng,30,산업·정밀기계,우수조달물품 232 모래살포기 제3자단가계약,차량·건설장비,가구·침구
R26BK01434229_000,"우수조달물품(영상감시장치, 2023127) 제3자단가계약",thng,31,IT·통신장비,우수조달물품 영상감시장치 127 제3자단가계약,안전·보안장비,안전·보안장비
R26BK01359329_000,[26기자재확충-특이-10] 자연과학대학 기체크로마토그래피-질량분석기(GC-MS),thng,45,실험·분석장비,자연과학대학 기체크로마토그래피 질량분석기 GC MS,실험·분석장비,실험·분석장비
R26BK01521624_000,2026년 학과개편(산업안전검사과) 교육훈련장비(다기능비파괴검사장비) 구매,thng,41,실험·분석장비,학과개편 산업안전검사과 교육훈련장비 다기능비파괴검사장비 구매,산업·정밀기계,전시·교육기자재
R26BK01617120_000,방첩.대테러 정보 전문 분석 서비스 구매,thng,22,IT·통신장비,방첩 대테러 정보 전문 분석 서비스 구매,기타,IT·통신장비
R26BK01536785_000,(실험실습기자재) 국립공주대학교 천안공과대학 3D스캐너 구입,thng,33,IT·통신장비,실험실습기자재 국립공주대학교 천안공과대학 3D스캐너 구입,전시·교육기자재,실험·분석장비
R26BK01458575_000,실험실습기자재 구매(엑스선형광분석기 장비 구매 설치),thng,29,실험·분석장비,실험실습기자재 구매 엑스선형광분석기 장비 구매 설치,실험·분석장비,실험·분석장비
R26BK01659078_000,기상반응 촉매 성능평가장비,thng,14,실험·분석장비,기상반응 촉매 성능평가장비,실험·분석장비,실험·분석장비
R26BK01525098_000,디지털 정보센터 디자인 가구 제작 및 설치,thng,23,가구·침구,디지털 정보센터 디자인 가구 제작 및 설치,가구·침구,가구·침구
R26BK01491817_000,2026년 내자리스 1차(초음파영상진단장치) 구입 조달 계약,thng,33,의료장비,내자리스 초음파영상진단장치 구입 조달 계약,의료장비,의료장비
R26BK01529520_000,인공조류 비행체 1차 시작품 제작,thng,18,차량·건설장비,인공조류 비행체 시작품 제작,차량·건설장비,차량·건설장비
R26BK01542795_000,액체 크로마토그래피-질량분석기,thng,16,실험·분석장비,액체 크로마토그래피 질량분석기,실험·분석장비,실험·분석장비
R26BK01451812_000,국립이천호국원 호국전시실 외부 전시공간 리모델링 사업,thng,29,전시·교육기자재,국립이천호국원 호국전시실 외부 전시공간 리모델링 사업,전시·교육기자재,전시·교육기자재
R26BK01278949_000,광양(I) 노후관 개량(여수) 관급자재(특수 강이형관 5차년도 1차) 구매,thng,41,공조·냉난방,광양 I 노후관 개량 여수 관급자재 특수 강이형관 년도 구매,토목·건설자재,공조·냉난방
R26BK01363692_000,"우수조달물품(2025108, 버터플라이밸브) 제3자단가계약",thng,32,공조·냉난방,우수조달물품 108 버터플라이밸브 제3자단가계약,공조·냉난방,공조·냉난방
R26BK01576673_000,산업혁신기반구축사업 과제 수행을 위한 장비 구매,thng,26,실험·분석장비,산업혁신기반구축사업 과제 수행을 위한 장비 구매,기타,실험·분석장비
R26BK01382955_000,2026년 해군 디젤연료용 방부제 조달,thng,21,시약·화학소모품,해군 디젤연료용 방부제 조달,시약·화학소모품,기타
R26BK01595019_000,2026년 교류협력국(우간다) 디지털 인프라 지원 사업,thng,30,IT·통신장비,교류협력국 우간다 디지털 인프라 지원 사업,기타,IT·통신장비
R26BK01521750_000,[26기자재확충-특이-15] 공과대학 고주파 신호발생기,thng,30,실험·분석장비,공과대학 고주파 신호발생기,실험·분석장비,실험·분석장비
R26BK01568069_000,경찰청 버튼접이식 호신용경봉 구매,thng,18,안전·보안장비,경찰청 버튼접이식 호신용경봉 구매,안전·보안장비,안전·보안장비
R26BK01532126_000,(가칭)도일1유 신축공사 직접구매자재(PHC 파일) 구매,thng,31,토목·건설자재,도일1유 신축공사 직접구매자재 PHC 파일 구매,토목·건설자재,토목·건설자재
R26BK01501151_000,2026년 경찰청 넥타이 6종 구매 공고,thng,22,피복·군장품,경찰청 넥타이 6종 구매 공고,인쇄·사인물,피복·군장품
R26BK01289743_000,"2025년 임대주택 노후승강기 교체공사(대전판암3, 대전판암4)",thng,35,운반·저장장비,임대주택 노후승강기 교체공사 대전판암3 대전판암4,운반·저장장비,운반·저장장비
R26BK01351563_000,2026년 영산강권역 소규모감시망 측정장비 구매·설치,thng,29,실험·분석장비,영산강권역 소규모감시망 측정장비 구매 설치,실험·분석장비,IT·통신장비
R26BK01352663_000,2026년 해군 UHMWPE 로프스토퍼 제조,thng,24,기타,해군 UHMWPE 로프스토퍼 제조,피복·군장품,기타
R26BK01538989_000,실험실습기자재 공동실험실습관 비표면적분석기 구매,thng,26,실험·분석장비,실험실습기자재 공동실험실습관 비표면적분석기 구매,실험·분석장비,실험·분석장비
R26BK01595036_000,도곡2증압장 원격감시제언반 제작구매 설치,thng,22,전기·수배전,도곡2증압장 원격감시제언반 제작구매 설치,전기·수배전,전기·수배전
R26BK01628560_000,고양장항 S-1BL 소방시설공사-소방방재장치 구매,thng,27,안전·보안장비,고양장항 S 1BL 소방시설공사 소방방재장치 구매,안전·보안장비,안전·보안장비
R26BK01340483_000,26년 육군 손목 및 발목 보호대 구매,thng,21,의료장비,육군 손목 및 발목 보호대 구매,피복·군장품,안전·보안장비
R26BK01574961_000,26년 육군 교체형 액체전자모기향 조달,thng,21,의약품·백신,육군 교체형 액체전자모기향 조달,시약·화학소모품,의약품·백신
R26BK01468757_000,26-27년 고무보트(15인승) 구매,thng,20,차량·건설장비,26 고무보트 15인승 구매,차량·건설장비,차량·건설장비
R26BK01480611_000,대용량 데이터센터용 아카이빙 시스템 장비 도입,thng,25,IT·통신장비,대용량 데이터센터용 아카이빙 시스템 장비 도입,IT·통신장비,IT·통신장비
R26BK01570717_000,26년 의무장비(침대 자동식 응급실용) 구매,thng,24,의료장비,의무장비 침대 자동식 응급실용 구매,의료장비,의료장비
R26BK01465896_000,수영시설기구,thng,6,기타,수영시설기구,기타,기타
R26BK01358367_000,2026년 법원도서관 통합정보시스템 전산장비 구매 사업(본사업),thng,35,IT·통신장비,법원도서관 통합정보시스템 전산장비 구매 사업 본사업,IT·통신장비,IT·통신장비
R26BK01579355_000,토양성분 분석기,thng,8,실험·분석장비,토양성분 분석기,실험·분석장비,실험·분석장비
R26BK01552998_000,해군 MF/HF 조난통신기 구매,thng,17,안전·보안장비,해군 MF HF 조난통신기 구매,안전·보안장비,안전·보안장비
R26BK01323696_000,성남금토 A-2BL 아파트 소방시설공사 1공구-소방용방재장치,thng,33,안전·보안장비,성남금토 A 2BL 아파트 소방시설공사 1공구 소방용방재장치,안전·보안장비,안전·보안장비
